-1159149792,-2139868083,0.182,0.218,NaN,NaN
-1159133160,-2139851452,0.184,0.218,NaN,NaN
-1159116289,-2139834582,0.184,0.217,0.008,-0.148
-1159099823,-2139818117,0.182,0.221,0.008,-0.141
-1159083241,-2139801536,0.184,0.219,NaN,NaN
-1159066360,-2139784657,0.182,0.211,-0.006,-0.158
-1159049950,-2139768247,0.181,0.212,NaN,NaN
-1159033225,-2139751524,0.181,0.216,NaN,NaN
-1159016433,-2139734733,0.181,0.217,-0.018,-0.17
-1158999980,-2139718281,0.178,0.213,-0.004,-0.172
-1158983307,-2139701609,0.177,0.214,NaN,NaN
-1158966504,-2139684808,0.181,0.201,-0.001,-0.2
-1158950107,-2139668412,0.18,0.204,NaN,NaN
-1158933388,-2139651694,0.182,0.206,NaN,NaN
-1158916576,-2139634883,0.182,0.2,NaN,NaN
-1158900137,-2139618446,0.182,0.205,NaN,NaN
-1158883468,-2139601778,0.178,0.206,NaN,NaN
-1158866647,-2139584959,0.177,0.198,NaN,NaN
-1158850263,-2139568576,0.181,0.198,NaN,NaN
-1158833548,-2139551863,0.18,0.194,NaN,NaN
-1158816723,-2139535039,0.179,0.192,NaN,NaN
-1158800293,-2139518610,0.178,0.193,NaN,NaN
-1158783629,-2139501947,0.175,0.198,NaN,NaN
-1158766794,-2139485114,0.176,0.194,NaN,NaN
-1158750420,-2139468741,0.175,0.2,NaN,NaN
-1158733710,-2139452032,0.173,0.199,NaN,NaN
-1158716870,-2139435194,0.171,0.194,NaN,NaN
-1158700449,-2139418775,0.175,0.193,NaN,NaN
-1158683789,-2139402117,0.18,0.196,NaN,NaN
-1158666945,-2139385274,0.187,0.187,NaN,NaN
-1158650575,-2139368906,0.223,0.174,0.169,-0.158
-1158633869,-2139352201,0.255,0.159,NaN,NaN
-1158617016,-2139335350,0.259,0.155,0.145,-0.155
-1158600605,-2139318940,0.26,0.155,0.143,-0.153
-1158583949,-2139302286,0.259,0.153,NaN,NaN
-1158567092,-2139285430,0.256,0.157,0.143,-0.136
-1158550730,-2139269070,0.262,0.157,0.12,-0.15
-1158534029,-2139252370,0.263,0.162,0.126,-0.14
-1158517162,-2139235505,0.261,0.164,0.118,-0.145
-1158500759,-2139219104,0.259,0.167,0.129,-0.145
-1158484109,-2139202455,0.258,0.168,0.128,-0.141
-1158467237,-2139185585,0.258,0.171,0.128,-0.138
-1158450885,-2139169235,0.259,0.17,0.13,-0.134
-1158434188,-2139152540,0.262,0.173,0.138,-0.131
-1158417317,-2139135670,0.267,0.168,0.139,-0.119
-1158400914,-2139119269,0.265,0.169,0.137,-0.126
-1158384267,-2139102624,0.263,0.165,0.135,-0.126
-1158367391,-2139085750,0.265,0.164,0.134,-0.125
-1158350943,-2139069303,0.266,0.161,0.137,-0.125
-1158334347,-2139052709,0.267,0.166,0.142,-0.113
-1158317466,-2139035830,0.264,0.17,0.143,-0.114
-1158301067,-2139019433,0.265,0.165,0.144,-0.112
-1158284426,-2139002793,0.265,0.171,0.149,-0.095
-1158267540,-2138985910,0.265,0.168,0.148,-0.102
-1158251096,-2138969467,0.267,0.17,0.145,-0.109
-1158234504,-2138952878,0.267,0.164,0.146,-0.118
-1158217619,-2138935994,0.265,0.164,0.146,-0.112
-1158201220,-2138919598,0.269,0.171,0.141,-0.113
-1158184487,-2138902866,0.269,0.172,0.147,-0.105
-1158167693,-2138886074,0.268,0.175,0.149,-0.104
-1158151249,-2138869632,0.269,0.171,0.149,-0.104
-1158134566,-2138852951,0.269,0.17,0.15,-0.095
-1158117767,-2138836154,0.268,0.173,0.147,-0.104
-1158101374,-2138819763,0.266,0.171,0.142,-0.11
-1158084644,-2138803035,0.27,0.173,0.142,-0.098
-1158067846,-2138786239,0.271,0.172,0.141,-0.098
-1158051498,-2138769893,0.275,0.176,0.149,-0.087
-1158034723,-2138753120,0.274,0.178,0.149,-0.079
-1158017919,-2138736319,0.274,0.18,0.146,-0.098
-1158001526,-2138719927,0.273,0.177,0.144,-0.086
-1157984800,-2138703204,0.273,0.181,0.144,-0.079
-1157967993,-2138686399,0.274,0.178,0.144,-0.077
-1157951553,-2138669961,0.272,0.176,0.147,-0.077
-1157934879,-2138653289,0.273,0.178,0.145,-0.081
-1157918066,-2138636479,0.273,0.18,0.152,-0.082
-1157901678,-2138620092,0.274,0.18,0.155,-0.069
-1157884958,-2138603374,0.279,0.178,0.154,-0.069
-1157868140,-2138586559,0.275,0.182,0.148,-0.085
-1157851705,-2138570126,0.283,0.171,0.166,-0.092
-1157835035,-2138553458,0.324,0.145,0.231,-0.056
-1157818214,-2138536639,0.335,0.148,0.238,-0.07
-1157801828,-2138520256,0.338,0.141,0.242,-0.06
-1157785113,-2138503543,0.339,0.143,0.243,-0.056
-1157768286,-2138486719,0.338,0.145,0.239,-0.045
-1157751856,-2138470290,0.338,0.147,0.239,-0.041
-1157735190,-2138453627,0.339,0.146,0.239,-0.045
-1157718360,-2138436799,0.337,0.14,0.237,-0.056
-1157701979,-2138420421,0.336,0.145,0.236,-0.058
-1157685268,-2138403712,0.336,0.149,0.235,-0.052
-1157668432,-2138386879,0.331,0.151,0.241,-0.051
-1157652006,-2138370455,0.333,0.153,0.238,-0.044
-1157635345,-2138353797,0.336,0.151,0.246,-0.05
-1157618509,-2138336963,0.337,0.15,0.245,-0.037
-1157602034,-2138320489,0.335,0.153,0.248,-0.042
-1157585428,-2138303881,0.336,0.15,0.245,-0.045
-1157568592,-2138287043,0.333,0.147,0.248,-0.045
-1157552170,-2138270620,0.333,0.151,0.243,-0.045
-1157535518,-2138253966,0.337,0.154,0.242,-0.044
-1157518676,-2138237123,0.338,0.156,0.242,-0.034
-1157502209,-2138220654,0.334,0.151,0.244,-0.036
-1157485606,-2138204050,0.334,0.153,0.244,-0.04
-1157468761,-2138187203,0.345,0.148,0.26,-0.044
-1157452343,-2138170784,0.387,0.135,0.302,-0.025
-1157435695,-2138154134,0.468,0.109,0.404,0.001
-1157418845,-2138137283,0.48,0.114,0.413,-0.001
-1157402382,-2138120818,0.484,0.107,0.409,-0.006
-1157385785,-2138104220,0.483,0.107,0.409,0.007
-1157368930,-2138087363,0.48,0.11,0.413,0.003
-1157352517,-2138070949,0.479,0.109,0.413,-0.001
-1157335778,-2138054208,0.48,0.11,0.411,0.003
-1157319014,-2138037443,0.483,0.113,0.41,-0.002
-1157302556,-2138020983,0.483,0.111,0.408,0.005
-1157285963,-2138004389,0.48,0.114,0.41,0.011
-1157269099,-2137987523,0.478,0.115,0.411,0.019
-1157252691,-2137971113,0.476,0.118,0.41,0.024
-1157236052,-2137954473,0.477,0.116,0.41,0.016
-1157219188,-2137937607,0.481,0.117,0.406,0.021
-1157202729,-2137921147,0.482,0.119,0.407,0.015
-1157186045,-2137904461,0.481,0.123,0.412,0.027
-1157169272,-2137887687,0.48,0.123,0.415,0.022
-1157152865,-2137871278,0.482,0.124,0.414,0.018
-1157136231,-2137854643,0.472,0.129,0.398,0.029
-1157119357,-2137837767,0.461,0.138,0.386,0.034
-1157102903,-2137821312,0.463,0.137,0.388,0.034
-1157086224,-2137804631,0.461,0.135,0.39,0.041
-1157069442,-2137787848,0.461,0.131,0.392,0.033
-1157053039,-2137771443,0.459,0.133,0.386,0.042
-1157036312,-2137754715,0.461,0.137,0.389,0.035
-1157019527,-2137737928,0.463,0.139,0.391,0.031
-1157003077,-2137721477,0.459,0.135,0.39,0.035
-1156986402,-2137704800,0.459,0.138,0.389,0.035
-1156969488,-2137687884,0.458,0.139,0.387,0.035
-1156953212,-2137671607,0.458,0.138,0.388,0.038
-1156936491,-2137654884,0.458,0.136,0.385,0.032
-1156919572,-2137637964,0.459,0.138,0.382,0.043
-1156903251,-2137621641,0.456,0.141,0.379,0.034
-1156886580,-2137604969,0.457,0.14,0.385,0.039
-1156869657,-2137588044,0.458,0.136,0.386,0.04
-1156853386,-2137571772,0.46,0.134,0.387,0.035
-1156836670,-2137555054,0.463,0.142,0.392,0.024
-1156819745,-2137538128,0.464,0.129,0.39,0.031
-1156803425,-2137521806,0.463,0.128,0.392,0.035
-1156786758,-2137505138,0.466,0.128,0.387,0.019
-1156769826,-2137488204,0.466,0.129,0.383,0.027
-1156753559,-2137471936,0.461,0.132,0.385,0.035
-1156736848,-2137455223,0.463,0.131,0.383,0.041
-1156719910,-2137438284,0.463,0.136,0.383,0.045
-1156703598,-2137421970,0.463,0.136,0.381,0.036
-1156686936,-2137405307,0.463,0.134,0.385,0.043
-1156669995,-2137388364,0.463,0.135,0.382,0.043
-1156653734,-2137372101,0.461,0.141,0.382,0.043
-1156637026,-2137355392,0.461,0.138,0.384,0.047
-1156620080,-2137338444,0.457,0.131,0.384,0.053
-1156603772,-2137322135,0.47,0.128,0.388,0.054
-1156587116,-2137305477,0.523,0.114,0.455,0.042
-1156570164,-2137288524,0.568,0.102,0.493,0.035
-1156553908,-2137272266,0.575,0.1,0.5,0.043
-1156537204,-2137255561,0.573,0.105,0.5,0.044
-1156520249,-2137238604,0.571,0.1,0.497,0.054
-1156503946,-2137222300,0.573,0.097,0.5,0.039
-1156487294,-2137205646,0.574,0.098,0.502,0.036
-1156470328,-2137188679,0.572,0.092,0.499,0.043
-1156454081,-2137172430,0.572,0.092,0.499,0.042
-1156437382,-2137155730,0.573,0.09,0.497,0.03
-1156420418,-2137138764,0.572,0.093,0.493,0.039
-1156404119,-2137122464,0.574,0.093,0.493,0.042
-1156387472,-2137105815,0.574,0.092,0.491,0.028
-1156370498,-2137088839,0.57,0.094,0.496,0.03
-1156354255,-2137072595,0.57,0.095,0.498,0.036
-1156337562,-2137055900,0.571,0.097,0.495,0.03
-1156320587,-2137038924,0.577,0.089,0.498,0.027
-1156304294,-2137022629,0.574,0.093,0.49,0.039
-1156287554,-2137005888,0.573,0.097,0.492,0.028
-1156270672,-2136989004,0.57,0.087,0.494,0.033
-1156254332,-2136972663,0.569,0.084,0.495,0.04
-1156237740,-2136956069,0.569,0.094,0.495,0.048
-1156220756,-2136939084,0.621,0.088,0.55,0.036
-1156204467,-2136922793,0.691,0.096,0.625,0.043
-1156187828,-2136906153,0.797,0.081,0.73,0.064
-1156170956,-2136889279,0.814,0.077,0.749,0.057
-1156154505,-2136872827,0.815,0.076,0.752,0.055
-1156137821,-2136856141,0.817,0.072,0.755,0.064
-1156121035,-2136839354,0.817,0.081,0.751,0.056
-1156104641,-2136822958,0.815,0.083,0.748,0.055
-1156088007,-2136806323,0.816,0.088,0.753,0.054
-1156071116,-2136789430,0.818,0.09,0.747,0.059
-1156054776,-2136773089,0.816,0.084,0.742,0.06
-1156038000,-2136756311,0.814,0.08,0.744,0.052
-1156021201,-2136739510,0.812,0.077,0.744,0.054
-1156004815,-2136723123,0.812,0.079,0.746,0.06
-1155988089,-2136706395,0.812,0.079,0.741,0.055
-1155971285,-2136689590,0.816,0.079,0.74,0.051
-1155954854,-2136673157,0.816,0.082,0.742,0.05
-1155938178,-2136656480,0.815,0.08,0.74,0.049
-1155921365,-2136639665,0.767,0.082,0.702,0.045
-1155904988,-2136623287,0.723,0.085,0.647,0.067
-1155888267,-2136606564,0.698,0.097,0.618,0.076
-1155871454,-2136589750,0.698,0.098,0.617,0.075
-1155855027,-2136573321,0.7,0.1,0.619,0.059
-1155838356,-2136556649,0.703,0.106,0.618,0.073
-1155821539,-2136539830,0.7,0.102,0.618,0.079
-1155805162,-2136523452,0.702,0.108,0.62,0.076
-1155788446,-2136506734,0.701,0.111,0.628,0.058
-1155771618,-2136489905,0.703,0.106,0.626,0.056
-1155755201,-2136473486,0.702,0.103,0.623,0.061
-1155738535,-2136456818,0.705,0.101,0.625,0.066
-1155721703,-2136439985,0.704,0.101,0.631,0.061
-1155705336,-2136423616,0.702,0.101,0.63,0.058
-1155688624,-2136406903,0.706,0.104,0.627,0.06
-1155671787,-2136390064,0.702,0.101,0.63,0.057
-1155655374,-2136373650,0.693,0.1,0.623,0.065
-1155638713,-2136356987,0.676,0.101,0.587,0.066
-1155621748,-2136340021,0.66,0.094,0.579,0.07
-1155605510,-2136323781,0.657,0.095,0.582,0.055
-1155588802,-2136307072,0.657,0.096,0.585,0.056
-1155571833,-2136290101,0.656,0.096,0.581,0.062
-1155555548,-2136273815,0.656,0.095,0.579,0.056
-1155538892,-2136257157,0.658,0.081,0.584,0.057
-1155521917,-2136240181,0.659,0.087,0.585,0.053
-1155505587,-2136223849,0.66,0.089,0.578,0.061
-1155488980,-2136207241,0.66,0.086,0.578,0.056
-1155471997,-2136190256,0.663,0.078,0.58,0.053
-1155455722,-2136173980,0.663,0.082,0.58,0.059
-1155439070,-2136157326,0.662,0.086,0.58,0.052
-1155422082,-2136140336,0.661,0.082,0.579,0.051
-1155405857,-2136124110,0.667,0.082,0.581,0.055
-1155389159,-2136107410,0.729,0.069,0.654,0.059
-1155372171,-2136090421,0.78,0.073,0.693,0.051
-1155355896,-2136074144,0.784,0.077,0.699,0.047
-1155339248,-2136057495,0.784,0.083,0.694,0.054
-1155322247,-2136040492,0.782,0.081,0.693,0.058
-1155306031,-2136024275,0.781,0.078,0.691,0.068
-1155289338,-2136007580,0.782,0.077,0.696,0.063
-1155272331,-2135990572,0.776,0.076,0.698,0.07
-1155256070,-2135974309,0.782,0.079,0.695,0.062
-1155239426,-2135957664,0.783,0.086,0.693,0.075
-1155222411,-2135940647,0.783,0.09,0.7,0.072
-1155206108,-2135924343,0.782,0.085,0.703,0.054
-1155189516,-2135907749,0.779,0.077,0.698,0.051
-1155172494,-2135890726,0.775,0.076,0.697,0.063
-1155156243,-2135874473,0.79,0.085,0.706,0.064
-1155139604,-2135857833,0.869,0.085,0.804,0.061
-1155122704,-2135840931,0.908,0.092,0.843,0.046
-1155106282,-2135824507,0.906,0.09,0.847,0.049
-1155089694,-2135807918,0.907,0.087,0.841,0.052
-1155072785,-2135791007,0.907,0.084,0.838,0.06
-1155056417,-2135774638,0.908,0.077,0.84,0.057
-1155039687,-2135757906,0.91,0.08,0.845,0.045
-1155022869,-2135741087,0.908,0.083,0.845,0.044
-1155006456,-2135724672,0.905,0.082,0.848,0.044
-1154989776,-2135707991,0.902,0.078,0.848,0.035
-1154972949,-2135691162,0.903,0.074,0.848,0.032
-1154956591,-2135674803,0.905,0.076,0.847,0.039
-1154939962,-2135658172,0.909,0.074,0.844,0.052
-1154923033,-2135641242,0.909,0.078,0.846,0.048
-1154906630,-2135624837,0.909,0.078,0.848,0.046
-1154890050,-2135608256,0.908,0.076,0.85,0.046
-1154873118,-2135591322,0.912,0.076,0.849,0.049
-1154856764,-2135574967,0.911,0.076,0.843,0.057
-1154840043,-2135558244,0.912,0.073,0.839,0.055
-1154823203,-2135541402,0.912,0.073,0.843,0.047
-1154806803,-2135525001,0.912,0.08,0.847,0.047
-1154790133,-2135508329,0.91,0.075,0.851,0.047
-1154773282,-2135491477,0.909,0.07,0.845,0.05
-1154756842,-2135475035,0.907,0.076,0.843,0.055
-1154740222,-2135458414,0.91,0.078,0.843,0.049
-1154723367,-2135441557,0.902,0.102,0.824,0.094
-1154706977,-2135425166,0.896,0.142,0.802,0.166
-1154690311,-2135408498,0.889,0.175,0.801,0.204
-1154673451,-2135391637,0.893,0.177,0.802,0.197
-1154657016,-2135375200,0.895,0.18,0.805,0.203
-1154640400,-2135358583,0.897,0.176,0.798,0.209
-1154623536,-2135341717,0.894,0.173,0.801,0.202
-1154607150,-2135325330,0.898,0.176,0.798,0.214
-1154590489,-2135308667,0.899,0.168,0.797,0.22
-1154573616,-2135291793,0.896,0.173,0.796,0.217
-1154557189,-2135275364,0.895,0.17,0.804,0.192
-1154540578,-2135258752,0.895,0.176,0.806,0.195
-1154523696,-2135241868,0.896,0.177,0.797,0.196
-1154507325,-2135225495,0.894,0.177,0.788,0.206
-1154490677,-2135208846,0.895,0.175,0.798,0.198
-1154473790,-2135191957,0.893,0.175,0.802,0.192
-1154457372,-2135175538,0.893,0.176,0.796,0.208
-1154440670,-2135158834,0.894,0.176,0.797,0.2
-1154423870,-2135142033,0.893,0.177,0.797,0.195
-1154407507,-2135125669,0.894,0.178,0.799,0.201
-1154390753,-2135108918,0.893,0.176,0.799,0.199
-1154373940,-2135092108,0.899,0.162,0.806,0.179
-1154357532,-2135075703,0.902,0.139,0.82,0.146
-1154340926,-2135059100,0.901,0.114,0.83,0.108
-1154324011,-2135042188,0.901,0.118,0.828,0.103
-1154307653,-2135025833,0.9,0.107,0.831,0.098
-1154291001,-2135009184,0.901,0.107,0.83,0.099
-1154274078,-2134992264,0.899,0.106,0.828,0.099
-1154257678,-2134975867,0.897,0.111,0.824,0.1
-1154241077,-2134959269,0.9,0.119,0.824,0.115
-1154224144,-2134942338,0.897,0.114,0.824,0.113
-1154207800,-2134925998,0.9,0.112,0.82,0.115
-1154191056,-2134909257,0.899,0.116,0.822,0.106
-1154174214,-2134892418,0.903,0.114,0.819,0.107
-1154157825,-2134876032,0.904,0.114,0.817,0.112
-1154141131,-2134859341,0.898,0.113,0.815,0.119
-1154124281,-2134842494,0.902,0.109,0.819,0.121
-1154107849,-2134826066,0.901,0.115,0.816,0.121
-1154091207,-2134809426,0.892,0.116,0.817,0.123
-1154074351,-2134792574,0.895,0.117,0.822,0.122
-1154057874,-2134776100,0.899,0.118,0.824,0.121
-1154041282,-2134759511,0.9,0.113,0.82,0.122
-1154024422,-2134742654,0.901,0.113,0.821,0.118
-1154007995,-2134726231,0.897,0.11,0.818,0.122
-1153991356,-2134709595,0.9,0.112,0.818,0.121
-1153974488,-2134692730,0.899,0.115,0.816,0.121
-1153958116,-2134676361,0.899,0.117,0.818,0.122
-1153941431,-2134659680,0.899,0.125,0.82,0.131
-1153924558,-2134642810,0.904,0.123,0.818,0.13
-1153908140,-2134626395,0.902,0.116,0.821,0.127
-1153891506,-2134609764,0.899,0.117,0.818,0.123
-1153874629,-2134592890,0.902,0.121,0.816,0.13
-1153858261,-2134576526,0.9,0.118,0.818,0.123
-1153841581,-2134559849,0.902,0.122,0.821,0.127
-1153824693,-2134542965,0.901,0.123,0.819,0.128
-1153808285,-2134526560,0.902,0.129,0.818,0.128
-1153791655,-2134509934,0.899,0.135,0.808,0.209
-1153774763,-2134493045,1.014,0.309,NaN,NaN
-1153758404,-2134476690,NaN,NaN,NaN,NaN
-1153741729,-2134460018,1.1,0.259,NaN,NaN
-1153724584,-2134442877,0.966,0.239,0.855,0.365
-1153708428,-2134426724,0.93,0.226,0.838,0.333
-1153691804,-2134410103,0.916,0.243,0.818,0.278
-1153674899,-2134393201,0.916,0.245,0.813,0.279
-1153658549,-2134376855,0.915,0.24,0.816,0.278
-1153641878,-2134360187,0.918,0.238,0.818,0.279
-1153624967,-2134343281,0.918,0.238,0.815,0.28
-1153608572,-2134326889,0.916,0.239,0.82,0.273
-1153591952,-2134310272,0.919,0.242,0.809,0.293
-1153575032,-2134293356,0.919,0.243,0.813,0.294
-1153558596,-2134276923,0.917,0.238,0.813,0.289
-1153542026,-2134260357,0.917,0.241,0.812,0.283
-1153525102,-2134243436,0.919,0.242,0.812,0.283
-1153508716,-2134227054,0.92,0.241,0.817,0.281
-1153492100,-2134210441,0.921,0.243,0.812,0.286
-1153475166,-2134193511,0.918,0.242,0.816,0.272
-1153458739,-2134177088,0.918,0.241,0.808,0.296
-1153442173,-2134160526,0.92,0.237,0.817,0.279
-1153425235,-2134143591,0.915,0.242,0.818,0.277
-1153408858,-2134127218,0.917,0.243,0.813,0.282
-1153392151,-2134110514,0.915,0.243,0.807,0.291
-1153375299,-2134093667,0.915,0.242,0.805,0.295
-1153358881,-2134077252,0.918,0.243,0.804,0.294
-1153342320,-2134060695,0.92,0.244,0.808,0.293
-1153325372,-2134043751,0.92,0.239,0.808,0.295
-1153308903,-2134027286,0.92,0.241,0.812,0.287
-1153292394,-2134010780,0.918,0.239,0.809,0.291
-1153275438,-2133993827,0.915,0.24,0.808,0.291
-1153259023,-2133977417,0.919,0.241,0.802,0.306
-1153242371,-2133960768,0.921,0.231,0.802,0.293
-1153225506,-2133943907,0.92,0.235,0.804,0.292
-1153209046,-2133927451,0.919,0.24,0.81,0.284
-1153192443,-2133910852,0.919,0.238,0.806,0.296
-1153175574,-2133893987,0.916,0.24,0.806,0.296
-1153159164,-2133877581,0.919,0.238,0.805,0.298
-1153142517,-2133860937,0.92,0.247,0.803,0.301
-1153125637,-2133844062,0.922,0.24,0.8,0.3
-1153109187,-2133827615,0.923,0.243,0.803,0.29
-1153092685,-2133811118,0.925,0.229,0.809,0.282
-1153075706,-2133794142,0.924,0.236,0.81,0.286
-1153059305,-2133777746,0.924,0.233,0.809,0.29
-1153042662,-2133761106,0.926,0.234,0.81,0.285
-1153025774,-2133744222,0.923,0.234,0.807,0.285
-1153009328,-2133727780,0.922,0.237,0.799,0.295
-1152992735,-2133711191,0.921,0.242,0.803,0.288
-1152975842,-2133694302,0.926,0.241,0.811,0.29
-1152959447,-2133677911,0.944,0.249,0.83,0.309
-1152942807,-2133661275,0.962,0.278,0.85,0.331
-1152925906,-2133644378,0.964,0.288,0.846,0.33
-1152909469,-2133627945,0.965,0.287,0.846,0.335
-1152892880,-2133611360,0.964,0.285,0.853,0.33
-1152875973,-2133594458,0.968,0.284,0.86,0.321
-1152859587,-2133578075,0.965,0.275,0.852,0.328
-1152842951,-2133561444,0.964,0.278,0.855,0.324
-1152826041,-2133544538,0.966,0.28,0.857,0.324
-1152809608,-2133528109,0.965,0.28,0.859,0.331
-1152793024,-2133511529,0.965,0.277,0.85,0.324
-1152776103,-2133494613,0.967,0.278,0.855,0.317
-1152759727,-2133478240,0.969,0.271,0.847,0.328
-1152743096,-2133461614,0.969,0.271,0.85,0.321
-1152726171,-2133444693,0.968,0.271,0.855,0.323
-1152709748,-2133428274,0.967,0.27,0.858,0.321
-1152693168,-2133411698,0.971,0.274,0.85,0.321
-1152676239,-2133394773,0.975,0.274,0.856,0.314
-1152659865,-2133378404,0.977,0.272,0.856,0.317
-1152643240,-2133361783,0.974,0.272,0.858,0.316
-1152626306,-2133344853,0.953,0.275,0.824,0.332
-1152609886,-2133328438,0.935,0.283,0.797,0.336
-1152593311,-2133311867,0.926,0.278,0.8,0.346
-1152576373,-2133294933,0.924,0.285,0.794,0.347
-1152560004,-2133278569,0.925,0.291,0.788,0.344
-1152543383,-2133261952,0.928,0.286,0.792,0.351
-1152526191,-2133244765,0.92,0.292,0.796,0.346
-1152510026,-2133228603,0.917,0.295,0.795,0.348
-1152493455,-2133212037,0.919,0.295,0.795,0.347
-1152476507,-2133195093,0.922,0.295,0.792,0.346
-1152460143,-2133178734,0.918,0.303,0.792,0.34
-1152443526,-2133162121,0.915,0.306,0.793,0.342
-1152426573,-2133145173,0.915,0.307,0.791,0.344
-1152410164,-2133128768,0.915,0.299,0.792,0.348
-1152393597,-2133112206,0.917,0.303,0.791,0.347
-1152376640,-2133095253,0.918,0.306,0.793,0.339
-1152360281,-2133078898,0.918,0.305,0.79,0.353
-1152343668,-2133062290,0.92,0.297,0.786,0.356
-1152326458,-2133045085,0.918,0.302,0.788,0.348
-1152310301,-2133028932,0.917,0.305,0.786,0.351
-1152293740,-2133012375,0.918,0.301,0.788,0.353
-1152276528,-2132995169,0.91,0.302,0.777,0.362
-1152260321,-2132978966,0.883,0.307,0.769,0.35
-1152243810,-2132962460,0.859,0.315,0.756,0.346
-1152226623,-2132945277,0.863,0.316,0.747,0.345
-1152210438,-2132929097,0.86,0.313,0.748,0.341
-1152193881,-2132912544,0.862,0.324,0.75,0.35
-1152176693,-2132895361,0.861,0.322,0.746,0.352
-1152160554,-2132879227,0.86,0.317,0.75,0.351
-1152143952,-2132862629,0.858,0.313,0.749,0.344
-1152126764,-2132845446,0.86,0.315,0.745,0.342
-1152110574,-2132829261,0.861,0.312,0.748,0.349
-1152093926,-2132812617,0.863,0.318,0.749,0.352
-1152076830,-2132795526,0.861,0.326,0.757,0.347
-1152060691,-2132779392,0.86,0.317,0.753,0.343
-1152044093,-2132762798,0.82,0.281,0.71,0.314
-1152026896,-2132745606,0.744,0.188,0.655,0.237
-1152010712,-2132729426,0.718,0.148,0.622,0.2
-1151994163,-2132712883,0.714,0.136,0.613,0.178
-1151976967,-2132695691,0.719,0.139,0.61,0.18
-1151960730,-2132679460,0.719,0.149,0.611,0.176
-1151944137,-2132662871,0.717,0.149,0.615,0.19
-1151927036,-2132645775,0.718,0.149,0.615,0.19
-1151910847,-2132629591,0.719,0.142,0.614,0.19
-1151894206,-2132612955,0.72,0.149,0.62,0.195
-1151877106,-2132595860,0.719,0.146,0.62,0.188
-1151860867,-2132579625,0.715,0.147,0.618,0.193
-1151844373,-2132563136,0.719,0.154,0.619,0.201
-1151827176,-2132545944,0.718,0.157,0.618,0.198
-1151810982,-2132529755,0.717,0.152,0.621,0.193
-1151794346,-2132513124,0.715,0.149,0.623,0.194
-1151777246,-2132496029,0.712,0.154,0.62,0.192
-1151761098,-2132479886,0.712,0.157,0.619,0.189
-1151744416,-2132463209,0.714,0.156,0.617,0.198
-1151727311,-2132446109,0.713,0.16,0.622,0.189
-1151711117,-2132429920,0.715,0.157,0.62,0.183
-1151694486,-2132413294,0.711,0.171,0.613,0.202
-1151677376,-2132396189,0.702,0.211,0.613,0.21
-1151661232,-2132380050,0.698,0.215,0.621,0.21
-1151644555,-2132363378,0.697,0.217,0.621,0.205
-1151627653,-2132346481,0.697,0.22,0.621,0.208
-1151611251,-2132330084,0.696,0.223,0.62,0.209
-1151594625,-2132313463,0.696,0.224,0.621,0.216
-1151577718,-2132296561,0.698,0.225,0.616,0.211
-1151561270,-2132280118,0.696,0.226,0.621,0.215
-1151544693,-2132263547,0.695,0.222,0.621,0.219
-1151527783,-2132246641,0.69,0.214,0.612,0.206
-1151511385,-2132230249,0.647,0.238,0.586,0.184
-1151494763,-2132213632,0.552,0.26,0.495,0.156
-1151477598,-2132196472,0.535,0.262,0.488,0.153
-1151461501,-2132180380,0.531,0.264,0.488,0.151
-1151444833,-2132163717,0.537,0.27,0.485,0.149
-1151427543,-2132146433,0.539,0.272,0.486,0.147
-1151411519,-2132130414,0.539,0.269,0.488,0.153
-1151394901,-2132113801,0.54,0.267,0.489,0.152
-1151377608,-2132096513,0.541,0.268,0.492,0.16
-1151361538,-2132080448,0.538,0.264,0.492,0.162
-1151344970,-2132063886,0.539,0.272,0.493,0.159
-1151327672,-2132046593,0.541,0.273,0.488,0.159
-1151311652,-2132030578,0.541,0.274,0.491,0.168
-1151295038,-2132013970,0.537,0.281,0.491,0.165
-1151277736,-2131996673,0.536,0.282,0.491,0.165
-1151261669,-2131980612,0.546,0.283,0.485,0.169
-1151245010,-2131963958,0.54,0.277,0.486,0.152
-1151227798,-2131946752,0.542,0.272,0.491,0.164
-1151211785,-2131930743,0.543,0.272,0.497,0.166
-1151195079,-2131914043,0.542,0.278,0.481,0.163
-1151177863,-2131896833,0.445,0.292,0.388,0.143
-1151161802,-2131880777,0.366,0.294,0.296,0.117
-1151145244,-2131864224,0.33,0.288,0.236,0.092
-1151128175,-2131847161,0.321,0.299,0.243,0.103
-1151111916,-2131830907,0.323,0.307,0.246,0.103
-1151095313,-2131814309,0.329,0.3,0.256,0.099
-1151078400,-2131797402,0.325,0.298,0.254,0.096
-1151062030,-2131781038,0.328,0.295,0.247,0.099
-1151045380,-2131764393,0.331,0.299,0.241,0.105
-1151028464,-2131747482,0.33,0.301,0.247,0.105
-1151012048,-2131731072,0.331,0.297,0.248,0.103
-1150995449,-2131714478,0.329,0.294,0.254,0.105
-1150978526,-2131697562,0.331,0.305,0.255,0.101
-1150962065,-2131681106,0.331,0.294,0.252,0.101
-1150945517,-2131664563,0.332,0.298,0.249,0.1
-1150928590,-2131647642,0.333,0.296,0.249,0.099
-1150912083,-2131631140,0.33,0.297,0.249,0.096
